	16s_mas12_part_242	16s_mas12_part_238	16s_mas12_part_235	16s_mas12_part_025	16s_mas12_part_257	16s_mas12_part_256	16s_mas12_part_233	16s_mas12_part_023	16s_mas12_part_010	16s_mas12_part_247	16s_mas12_part_001	16s_mas12_part_014	16s_mas12_part_216	16s_mas12_part_229	16s_mas12_part_241	16s_mas12_part_201	16s_mas12_part_033	16s_mas12_part_031	16s_mas12_part_040	16s_mas12_part_030	16s_mas12_part_258	16s_mas12_part_037	16s_mas12_part_026	16s_mas12_part_234	16s_mas12_part_024	16s_mas12_part_236	16s_mas12_part_028	16s_mas12_part_038	16s_mas12_part_032	16s_mas12_part_039	16s_mas12_part_002	16s_mas12_part_003	16s_mas12_part_034	16s_mas12_part_261	16s_mas12_part_027	16s_mas12_part_050	16s_mas12_part_006	16s_mas12_part_044	16s_mas12_part_065	16s_mas12_part_004	16s_mas12_part_060	16s_mas12_part_054	16s_mas12_part_005	16s_mas12_part_007	16s_mas12_part_063	16s_mas12_part_070	16s_mas12_part_046	16s_mas12_part_055	16s_mas12_part_068	16s_mas12_part_008	16s_mas12_part_062	16s_mas12_part_018	16s_mas12_part_016	16s_mas12_part_035	16s_mas12_part_036	16s_mas12_part_056	16s_mas12_part_089	16s_mas12_part_041	16s_mas12_part_009	16s_mas12_part_051	16s_mas12_part_045	16s_mas12_part_208	16s_mas12_part_017	16s_mas12_part_015	16s_mas12_part_013	16s_mas12_part_213	16s_mas12_part_019	16s_mas12_part_020	16s_mas12_part_021	16s_mas12_part_221	16s_mas12_part_022	16s_mas12_part_231
16s_mas12_part_001	0.0913161039352417	0.0671750083565712	0.0008918264065869153	0.01627357862889767	0.0671750083565712	0.08154401183128357	0.07849002629518509	0.0913161039352417	0.07821185886859894	0.07931095361709595	0	0.01540374103933573	0	0.0008918284438550472	0.0671750083565712	0.0671750083565712	0.07993930578231812	0.1404111534357071	0.06746622174978256	0.001588575425557792	2.07494021964294e-09	0	0.0921870544552803	0.08154400438070297	0.0671750083565712	0.003260823432356119	0.01540374103933573	0.08182504773139954	0.0913161039352417	0.1401329934597015	0.01830306835472584	0.0166144035756588	0.01540374103933573	0.01540374103933573	0	0.0671750083565712	0.06717501580715179	0.07897285372018814	0.08154400438070297	0.08132632821798325	0.0671750083565712	0.08080864697694778	0.08007217943668365	0.06746044754981995	0.1523569524288177	0.01540374103933573	0.0008918264065869153	0.0818411260843277	0.06746044754981995	0	0.01570085808634758	0.1404111534357071	0	0.0913161039352417	0.1494062393903732	0.1401329934597015	0.07931095361709595	0.0008918264065869153	0.09208133816719055	0.09462843835353851	0.001588572864420712	0.001588576938956976	0.0671750083565712	0.1401329934597015	0.001540319644846022	0.07821185886859894	0.1530876755714417	0.1104356348514557	0.0913161039352417	0.0671750083565712	0.00886133685708046	0.09997893869876862
16s_mas12_part_014	0.0770999938249588	0.08154400438070297	0.01627357862889767	0.0008780963253229856	0.08154400438070297	0.06614027172327042	0.09159031510353088	0.0770999938249588	0.0913161039352417	0.09239251166582108	0.01540374103933573	0	0.01540374103933573	0.01627358049154282	0.08154400438070297	0.08154400438070297	0.09301899373531342	0.1526311635971069	0.08183073252439499	0.01696784608066082	0.0154037419706583	0.01540374103933573	0.1048997044563293	0.06614026427268982	0.08154400438070297	0.01858354359865189	0	0.06642131507396698	0.0770999938249588	0.1523569524288177	0.002930221380665898	0.001219664351083338	0	0	0.01540374103933573	0.08154400438070297	0.08154401183128357	0.09205951541662216	0.06614026427268982	0.09435488283634186	0.08154401183128357	0.09385178238153458	0.09313226491212845	0.08182504773139954	0.1381408423185349	0	0.01627357862889767	0.06643738597631454	0.08182504773139954	0.01540374103933573	0.0002971180947497487	0.1526311635971069	0.01540374103933573	0.0770999938249588	0.1613772213459015	0.1523569524288177	0.09239251166582108	0.01627357862889767	0.07787226140499115	0.0804465115070343	0.01696784421801567	0.01696784608066082	0.08154400438070297	0.1523569524288177	0.0169113464653492	0.0913161039352417	0.1388794779777527	0.09651380777359009	0.0770999938249588	0.08154400438070297	0.02399535477161407	0.1133623421192169
16s_mas12_part_216	0.0913161039352417	0.0671750083565712	0.0008918264065869153	0.01627357862889767	0.0671750083565712	0.08154401183128357	0.07849002629518509	0.0913161039352417	0.07821185886859894	0.07931095361709595	0	0.01540374103933573	0	0.0008918284438550472	0.0671750083565712	0.0671750083565712	0.07993930578231812	0.1404111534357071	0.06746622174978256	0.001588575425557792	2.07494021964294e-09	0	0.0921870544552803	0.08154400438070297	0.0671750083565712	0.003260823432356119	0.01540374103933573	0.08182504773139954	0.0913161039352417	0.1401329934597015	0.01830306835472584	0.0166144035756588	0.01540374103933573	0.01540374103933573	0	0.0671750083565712	0.06717501580715179	0.07897285372018814	0.08154400438070297	0.08132632821798325	0.0671750083565712	0.08080864697694778	0.08007217943668365	0.06746044754981995	0.1523569524288177	0.01540374103933573	0.0008918264065869153	0.0818411260843277	0.06746044754981995	0	0.01570085808634758	0.1404111534357071	0	0.0913161039352417	0.1494062393903732	0.1401329934597015	0.07931095361709595	0.0008918264065869153	0.09208133816719055	0.09462843835353851	0.001588572864420712	0.001588576938956976	0.0671750083565712	0.1401329934597015	0.001540319644846022	0.07821185886859894	0.1530876755714417	0.1104356348514557	0.0913161039352417	0.0671750083565712	0.00886133685708046	0.09997893869876862
16s_mas12_part_229	0.09208133071660995	0.06735897064208984	2.074530991436063e-09	0.01540075056254864	0.06735897064208984	0.08172234892845154	0.07927273213863373	0.09208133071660995	0.07899469882249832	0.07947823405265808	0.0008918284438550472	0.01627358049154282	0.0008918284438550472	0	0.06735897064208984	0.06735897064208984	0.08010655641555786	0.140567421913147	0.06765013188123703	0.001785475760698318	0.0008918304229155183	0.0008918284438550472	0.09295114129781723	0.08172234892845154	0.06735897064208984	0.003456993494182825	0.01627358049154282	0.08200333267450333	0.09208133071660995	0.140289306640625	0.01849330775439739	0.01680524088442326	0.01627358049154282	0.01627358049154282	0.0008918284438550472	0.06735897064208984	0.06735897809267044	0.07975489646196365	0.08172234892845154	0.08149292320013046	0.06735897809267044	0.08097542822360992	0.08023917675018311	0.06764435768127441	0.1525088548660278	0.01627358049154282	2.074530991436063e-09	0.08201941102743149	0.06764435768127441	0.0008918284438550472	0.01657054014503956	0.140567421913147	0.0008918284438550472	0.09208133071660995	0.1495593041181564	0.140289306640625	0.07947823405265808	2.074530991436063e-09	0.09129974246025085	0.09479029476642609	0.001785473199561238	0.001785477274097502	0.06735897064208984	0.140289306640625	0.001737112645059824	0.07899469882249832	0.153239369392395	0.1096755191683769	0.09208133071660995	0.06735897064208984	0.00974048487842083	0.1001501902937889
16s_mas12_part_241	0.1523569524288177	0	0.06735897064208984	0.08172234147787094	0	0.01649470813572407	0.1404111683368683	0.1523569524288177	0.1401329934597015	0.1400920152664185	0.0671750083565712	0.08154400438070297	0.0671750083565712	0.06735897064208984	0	0	0.1391354948282242	0.08367101848125458	0.0003121829067822546	0.06569080054759979	0.0671750083565712	0.0671750083565712	0.1531693935394287	0.01649470441043377	0	0.06848493963479996	0.08154400438070297	0.01679565198719501	0.1523569524288177	0.0833745002746582	0.08253749459981918	0.08149727433919907	0.08154400438070297	0.08154400438070297	0.0671750083565712	0	4.448722723537912e-09	0.1408615410327911	0.01649470254778862	0.1414880454540253	2.224361361768956e-09	0.1410038322210312	0.1408033967018127	0.0003059911541640759	0.09725246578454971	0.08154400438070297	0.06735897064208984	0.01681286841630936	0.0003059911541640759	0.0671750083565712	0.0818411186337471	0.08367101848125458	0.0671750083565712	0.1523569524288177	0.09386763721704483	0.0833745002746582	0.1400920152664185	0.06735897064208984	0.1525088548660278	0.1539475619792938	0.06569080054759979	0.06569080054759979	0	0.0833745002746582	0.0674285814166069	0.1401329934597015	0.09806331247091293	0.1696468740701675	0.1523569524288177	0	0.07544107735157013	0.03760339692234993
16s_mas12_part_201	0.1523569524288177	0	0.06735897064208984	0.08172234147787094	0	0.01649470813572407	0.1404111683368683	0.1523569524288177	0.1401329934597015	0.1400920152664185	0.0671750083565712	0.08154400438070297	0.0671750083565712	0.06735897064208984	0	0	0.1391354948282242	0.08367101848125458	0.0003121829067822546	0.06569080054759979	0.0671750083565712	0.0671750083565712	0.1531693935394287	0.01649470441043377	0	0.06848493963479996	0.08154400438070297	0.01679565198719501	0.1523569524288177	0.0833745002746582	0.08253749459981918	0.08149727433919907	0.08154400438070297	0.08154400438070297	0.0671750083565712	0	4.448722723537912e-09	0.1408615410327911	0.01649470254778862	0.1414880454540253	2.224361361768956e-09	0.1410038322210312	0.1408033967018127	0.0003059911541640759	0.09725246578454971	0.08154400438070297	0.06735897064208984	0.01681286841630936	0.0003059911541640759	0.0671750083565712	0.0818411186337471	0.08367101848125458	0.0671750083565712	0.1523569524288177	0.09386763721704483	0.0833745002746582	0.1400920152664185	0.06735897064208984	0.1525088548660278	0.1539475619792938	0.06569080054759979	0.06569080054759979	0	0.0833745002746582	0.0674285814166069	0.1401329934597015	0.09806331247091293	0.1696468740701675	0.1523569524288177	0	0.07544107735157013	0.03760339692234993
16s_mas12_part_033	0.01591899618506432	0.1391354948282242	0.08010655641555786	0.09318152070045471	0.1391354948282242	0.1513913422822952	0.00200560805387795	0.01591899618506432	0.001727439346723258	0.001679881010204554	0.07993930578231812	0.09301899373531342	0.07993930578231812	0.08010655641555786	0.1391354948282242	0.1391354948282242	0	0.06108752638101578	0.1394043266773224	0.07859004288911819	0.07993930578231812	0.07993930578231812	0.01686221919953823	0.151391327381134	0.1391354948282242	0.08062943816184998	0.09301899373531342	0.1511708796024323	0.01591899618506432	0.06080895662307739	0.09392449259757996	0.09297638386487961	0.09301899373531342	0.09301899373531342	0.07993930578231812	0.1391354948282242	0.1391355097293854	0.002528499811887741	0.151391327381134	0.003300588577985764	0.1391354948282242	0.00273845111951232	0.002505769254639745	0.1389086097478867	0.07417989522218704	0.09301899373531342	0.08010655641555786	0.1516659408807755	0.1389086097478867	0.07993930578231812	0.093293197453022	0.06108752638101578	0.07993930578231812	0.01591899618506432	0.07039961218833923	0.06080895662307739	0.001679881010204554	0.08010655641555786	0.0160953514277935	0.01772155053913593	0.07859004288911819	0.07859004288911819	0.1391354948282242	0.06080895662307739	0.08017364889383316	0.001727439346723258	0.07445535063743591	0.03599192202091217	0.01591899618506432	0.1391354948282242	0.08745981752872467	0.1671577841043472
16s_mas12_part_031	0.07553116977214813	0.08367101848125458	0.140567421913147	0.1527830213308334	0.08367101848125458	0.09754450619220734	0.06193836778402328	0.07553116977214813	0.06219929456710815	0.0621546171605587	0.1404111534357071	0.1526311635971069	0.1404111534357071	0.140567421913147	0.08367101848125458	0.08367101848125458	0.06108752638101578	0	0.08395717293024063	0.1391505748033524	0.1404111534357071	0.1404111534357071	0.07641725987195969	0.09754450619220734	0.08367101848125458	0.1415445655584335	0.1526311635971069	0.09782074391841888	0.07553116977214813	0.0002965259191114455	0.1534771621227264	0.1525913625955582	0.1526311635971069	0.1526311635971069	0.1404111534357071	0.08367101848125458	0.08367102593183517	0.06242999061942101	0.09754450619220734	0.06367713958024979	0.08367101848125458	0.06314906477928162	0.06293047219514847	0.08395150303840637	0.01543232426047325	0.1526311635971069	0.140567421913147	0.09728088229894638	0.08395150303840637	0.1404111534357071	0.1523987501859665	0	0.1404111534357071	0.07553116977214813	0.011105602607131	0.0002965259191114455	0.0621546171605587	0.140567421913147	0.07569684833288193	0.07671455293893814	0.1391505599021912	0.1391505599021912	0.08367101848125458	0.0002965279563795775	0.1401309967041016	0.06219929456710815	0.01629162766039371	0.09438815712928772	0.07553116977214813	0.08367101848125458	0.1474373638629913	0.115354597568512
16s_mas12_part_040	0.1526215821504593	0.0003121829067822546	0.06765013188123703	0.08200901746749878	0.0003121829067822546	0.01680174097418785	0.1406795978546143	0.1526215821504593	0.1404014378786087	0.1403604745864868	0.06746622174978256	0.08183073252439499	0.06746622174978256	0.06765013188123703	0.0003121829067822546	0.0003121829067822546	0.1394043266773224	0.08395717293024063	0	0.06598248332738876	0.06746622174978256	0.06746622174978256	0.15343376994133	0.0168017391115427	0.0003121829067822546	0.06877583265304565	0.08183073252439499	0.01710268668830395	0.1526215821504593	0.08366065472364426	0.08282390981912613	0.08178401738405228	0.08183073252439499	0.08183073252439499	0.06746622174978256	0.0003121829067822546	0.0003121873596683145	0.1411298364400864	0.01680173724889755	0.1417560428380966	0.0003121851477771997	0.1412719935178757	0.1410716325044632	0.0006181740900501609	0.09753429144620895	0.08183073252439499	0.06765013188123703	0.01711990311741829	0.0006181740900501609	0.06746622174978256	0.08212784677743912	0.08395717293024063	0.06746622174978256	0.1526215821504593	0.09415069222450256	0.08366065472364426	0.1403604745864868	0.06765013188123703	0.1527734398841858	0.1542117744684219	0.06598247587680817	0.06598247587680817	0.0003121829067822546	0.08366065472364426	0.06771980971097946	0.1404014378786087	0.09834496676921844	0.1699060946702957	0.1526215821504593	0.0003121829067822546	0.07572971284389496	0.03790383785963058
16s_mas12_part_030	0.09275961667299271	0.06569080054759979	0.001785473665222526	0.01715872436761856	0.06569080054759979	0.08010520786046982	0.0799543634057045	0.09275961667299271	0.07967619597911835	0.07963234931230545	0.001588575425557792	0.01696784608066082	0.001588575425557792	0.001785475760698318	0.06569080054759979	0.06569080054759979	0.07859004288911819	0.1391505748033524	0.06598248332738876	0	0.001588577404618263	0.001588575425557792	0.09362918883562088	0.08010520786046982	0.06569080054759979	0.002970552071928978	0.01696784608066082	0.0803866907954216	0.09275961667299271	0.1388720124959946	0.01803118921816349	0.01691782660782337	0.01696784608066082	0.01696784608066082	0.001588575425557792	0.06569080054759979	0.06569080799818039	0.08043640851974487	0.08010520786046982	0.08112651109695435	0.06569080054759979	0.08060826361179352	0.08039374649524689	0.06597669422626495	0.1511316001415253	0.01696784608066082	0.001785473665222526	0.08040279150009155	0.06597669422626495	0.001588575425557792	0.01726496405899525	0.1391505748033524	0.001588575425557792	0.09275961667299271	0.1481715738773346	0.1388720124959946	0.07963234931230545	0.001785473665222526	0.09292219579219818	0.09444280713796616	2.4938899834126e-09	6.650373141070531e-09	0.06569080054759979	0.1388720124959946	0.001838758355006576	0.07967619597911835	0.1518640667200089	0.1112651750445366	0.09275961667299271	0.06569080054759979	0.01043583452701569	0.09859736263751984
16s_mas12_part_258	0.0913161039352417	0.0671750083565712	0.0008918284438550472	0.01627358049154282	0.0671750083565712	0.08154401183128357	0.07849002629518509	0.0913161039352417	0.07821185886859894	0.07931096106767654	2.07494021964294e-09	0.0154037419706583	2.07494021964294e-09	0.0008918304229155183	0.0671750083565712	0.0671750083565712	0.07993930578231812	0.1404111534357071	0.06746622174978256	0.001588577404618263	0	2.07494021964294e-09	0.0921870544552803	0.08154400438070297	0.0671750083565712	0.003260825295001268	0.0154037419706583	0.08182504773139954	0.0913161039352417	0.1401329934597015	0.01830307208001614	0.0166144035756588	0.0154037419706583	0.0154037419706583	2.07494021964294e-09	0.0671750083565712	0.06717501580715179	0.07897285372018814	0.08154400438070297	0.08132632821798325	0.0671750083565712	0.08080864697694778	0.08007217943668365	0.06746044754981995	0.1523569524288177	0.0154037419706583	0.0008918284438550472	0.0818411260843277	0.06746044754981995	2.07494021964294e-09	0.01570085994899273	0.1404111534357071	2.07494021964294e-09	0.0913161039352417	0.1494062393903732	0.1401329934597015	0.07931096106767654	0.0008918284438550472	0.09208133816719055	0.09462843835353851	0.001588574843481183	0.001588578918017447	0.0671750083565712	0.1401329934597015	0.001540317665785551	0.07821185886859894	0.1530876755714417	0.1104356423020363	0.0913161039352417	0.0671750083565712	0.008861338719725609	0.09997893869876862
16s_mas12_part_037	0.0913161039352417	0.0671750083565712	0.0008918264065869153	0.01627357862889767	0.0671750083565712	0.08154401183128357	0.07849002629518509	0.0913161039352417	0.07821185886859894	0.07931095361709595	0	0.01540374103933573	0	0.0008918284438550472	0.0671750083565712	0.0671750083565712	0.07993930578231812	0.1404111534357071	0.06746622174978256	0.001588575425557792	2.07494021964294e-09	0	0.0921870544552803	0.08154400438070297	0.0671750083565712	0.003260823432356119	0.01540374103933573	0.08182504773139954	0.0913161039352417	0.1401329934597015	0.01830306835472584	0.0166144035756588	0.01540374103933573	0.01540374103933573	0	0.0671750083565712	0.06717501580715179	0.07897285372018814	0.08154400438070297	0.08132632821798325	0.0671750083565712	0.08080864697694778	0.08007217943668365	0.06746044754981995	0.1523569524288177	0.01540374103933573	0.0008918264065869153	0.0818411260843277	0.06746044754981995	0	0.01570085808634758	0.1404111534357071	0	0.0913161039352417	0.1494062393903732	0.1401329934597015	0.07931095361709595	0.0008918264065869153	0.09208133816719055	0.09462843835353851	0.001588572864420712	0.001588576938956976	0.0671750083565712	0.1401329934597015	0.001540319644846022	0.07821185886859894	0.1530876755714417	0.1104356348514557	0.0913161039352417	0.0671750083565712	0.00886133685708046	0.09997893869876862
16s_mas12_part_026	0.02895226143300533	0.1531693935394287	0.09295114129781723	0.1056468933820724	0.1531693935394287	0.1650280803442001	0.01543492171913385	0.02895226143300533	0.01516096945852041	0.01627739891409874	0.0921870544552803	0.1048997044563293	0.0921870544552803	0.09295114129781723	0.1531693935394287	0.1531693935394287	0.01686221919953823	0.07641725987195969	0.15343376994133	0.09362918883562088	0.0921870544552803	0.0921870544552803	0	0.1650280654430389	0.1531693935394287	0.09497734904289246	0.1048997044563293	0.1652835756540298	0.02895226143300533	0.07614330947399139	0.1073727756738663	0.1059528291225433	0.1048997044563293	0.1048997044563293	0.0921870544552803	0.1531693935394287	0.1531694084405899	0.01594295911490917	0.1650280654430389	0.01837984286248684	0.1531693935394287	0.01783505827188492	0.01707841269671917	0.1534285247325897	0.08908063173294067	0.1048997044563293	0.09295114129781723	0.1652981787919998	0.1534285247325897	0.0921870544552803	0.1051698178052902	0.07641725987195969	0.0921870544552803	0.02895226143300533	0.08591783791780472	0.07614330947399139	0.01627739891409874	0.09295114129781723	0.0297364741563797	0.03236296027898788	0.09362918883562088	0.09362918883562088	0.1531693935394287	0.07614330947399139	0.09353578835725784	0.01516096945852041	0.08983510732650757	0.04906389117240906	0.02895226143300533	0.1531693935394287	0.09949588030576706	0.1802918314933777
16s_mas12_part_234	0.1381408423185349	0.01649470441043377	0.08172234147787094	0.06632159650325775	0.01649470441043377	6.563013688065666e-09	0.1526311784982681	0.1381408423185349	0.1523569524288177	0.1523171365261078	0.08154400438070297	0.06614026427268982	0.08154400438070297	0.08172234892845154	0.01649470441043377	0.01649470441043377	0.151391327381134	0.09754450619220734	0.0168017391115427	0.08010520786046982	0.08154400438070297	0.08154400438070297	0.1650280654430389	0	0.01649470441043377	0.08281823247671127	0.06614026427268982	0.0003009504871442914	0.1381408423185349	0.09725246578454971	0.06715041399002075	0.06609275192022324	0.06614026427268982	0.06614026427268982	0.08154400438070297	0.01649470441043377	0.01649470999836922	0.1530688405036926	2.187671155340354e-09	0.1536737829446793	0.01649470627307892	0.1532032340764999	0.153008446097374	0.01679564826190472	0.08211218565702438	0.06614026427268982	0.08172234147787094	0.0003181679057888687	0.01679564826190472	0.08154400438070297	0.06643737852573395	0.09754450619220734	0.08154400438070297	0.1381408423185349	0.1074404567480087	0.09725246578454971	0.1523171365261078	0.08172234147787094	0.1382952928543091	0.1397535353899002	0.08010520040988922	0.08010520786046982	0.01649470441043377	0.09725246578454971	0.08179439604282379	0.1523569524288177	0.08293198794126511	0.1557207405567169	0.1381408423185349	0.01649470441043377	0.08955847471952438	0.05289039015769958
16s_mas12_part_024	0.1523569524288177	0	0.06735897064208984	0.08172234147787094	0	0.01649470813572407	0.1404111683368683	0.1523569524288177	0.1401329934597015	0.1400920152664185	0.0671750083565712	0.08154400438070297	0.0671750083565712	0.06735897064208984	0	0	0.1391354948282242	0.08367101848125458	0.0003121829067822546	0.06569080054759979	0.0671750083565712	0.0671750083565712	0.1531693935394287	0.01649470441043377	0	0.06848493963479996	0.08154400438070297	0.01679565198719501	0.1523569524288177	0.0833745002746582	0.08253749459981918	0.08149727433919907	0.08154400438070297	0.08154400438070297	0.0671750083565712	0	4.448722723537912e-09	0.1408615410327911	0.01649470254778862	0.1414880454540253	2.224361361768956e-09	0.1410038322210312	0.1408033967018127	0.0003059911541640759	0.09725246578454971	0.08154400438070297	0.06735897064208984	0.01681286841630936	0.0003059911541640759	0.0671750083565712	0.0818411186337471	0.08367101848125458	0.0671750083565712	0.1523569524288177	0.09386763721704483	0.0833745002746582	0.1400920152664185	0.06735897064208984	0.1525088548660278	0.1539475619792938	0.06569080054759979	0.06569080054759979	0	0.0833745002746582	0.0674285814166069	0.1401329934597015	0.09806331247091293	0.1696468740701675	0.1523569524288177	0	0.07544107735157013	0.03760339692234993
16s_mas12_part_236	0.09411067515611649	0.06848493963479996	0.003456991165876389	0.01877372711896896	0.06848493963479996	0.08281823992729187	0.08134891092777252	0.09411067515611649	0.08107126504182816	0.0810275673866272	0.003260823432356119	0.01858354359865189	0.003260823432356119	0.003456993494182825	0.06848493963479996	0.06848493963479996	0.08062943816184998	0.1415445655584335	0.06877583265304565	0.002970552071928978	0.003260825295001268	0.003260823432356119	0.09497734904289246	0.08281823247671127	0.06848493963479996	0	0.01858354359865189	0.08256067335605621	0.09411067515611649	0.1412666887044907	0.01566782034933567	0.01853370666503906	0.01858354359865189	0.01858354359865189	0.003260823432356119	0.06848493963479996	0.06848494708538055	0.08182933181524277	0.08281823247671127	0.07891499251127243	0.06848493963479996	0.07839550077915192	0.0817863866686821	0.06821925938129425	0.1534623503684998	0.01858354359865189	0.003456991165876389	0.08311503380537033	0.06821925938129425	0.003260823432356119	0.01888006553053856	0.1415445655584335	0.003260823432356119	0.09411067515611649	0.1500377953052521	0.1412666887044907	0.0810275673866272	0.003456991165876389	0.09427271038293839	0.09226268529891968	0.002970549510791898	0.002970553934574127	0.06848493963479996	0.1412666887044907	0.003510582959279418	0.08107126504182816	0.1537135690450668	0.112555168569088	0.09411067515611649	0.06848493963479996	0.01207543630152941	0.1012080758810043
16s_mas12_part_028	0.0770999938249588	0.08154400438070297	0.01627357862889767	0.0008780963253229856	0.08154400438070297	0.06614027172327042	0.09159031510353088	0.0770999938249588	0.0913161039352417	0.09239251166582108	0.01540374103933573	0	0.01540374103933573	0.01627358049154282	0.08154400438070297	0.08154400438070297	0.09301899373531342	0.1526311635971069	0.08183073252439499	0.01696784608066082	0.0154037419706583	0.01540374103933573	0.1048997044563293	0.06614026427268982	0.08154400438070297	0.01858354359865189	0	0.06642131507396698	0.0770999938249588	0.1523569524288177	0.002930221380665898	0.001219664351083338	0	0	0.01540374103933573	0.08154400438070297	0.08154401183128357	0.09205951541662216	0.06614026427268982	0.09435488283634186	0.08154401183128357	0.09385178238153458	0.09313226491212845	0.08182504773139954	0.1381408423185349	0	0.01627357862889767	0.06643738597631454	0.08182504773139954	0.01540374103933573	0.0002971180947497487	0.1526311635971069	0.01540374103933573	0.0770999938249588	0.1613772213459015	0.1523569524288177	0.09239251166582108	0.01627357862889767	0.07787226140499115	0.0804465115070343	0.01696784421801567	0.01696784608066082	0.08154400438070297	0.1523569524288177	0.0169113464653492	0.0913161039352417	0.1388794779777527	0.09651380777359009	0.0770999938249588	0.08154400438070297	0.02399535477161407	0.1133623421192169
16s_mas12_part_038	0.1384002268314362	0.01679565198719501	0.08200333267450333	0.06660258769989014	0.01679565198719501	0.0003009439387824386	0.152890533208847	0.1384002268314362	0.1526163369417191	0.1525765359401703	0.08182504773139954	0.06642131507396698	0.08182504773139954	0.08200333267450333	0.01679565198719501	0.01679565198719501	0.1511708796024323	0.09782074391841888	0.01710268668830395	0.0803866907954216	0.08182504773139954	0.08182504773139954	0.1652835756540298	0.0003009504871442914	0.01679565198719501	0.08256067335605621	0.06642131507396698	0	0.1384002268314362	0.09752871096134186	0.06743115931749344	0.06637381017208099	0.06642131507396698	0.06642131507396698	0.08182504773139954	0.01679565198719501	0.01679564639925957	0.153328076004982	0.0003009483043570071	0.1539327502250671	0.01679565384984016	0.1534623503684998	0.1532676368951797	0.01649967581033707	0.08238842338323593	0.06642131507396698	0.08200333267450333	0.0006191052962094545	0.01649967581033707	0.08182504773139954	0.06671842932701111	0.09782074391841888	0.08182504773139954	0.1384002268314362	0.1071964800357819	0.09752871096134186	0.1525765359401703	0.08200333267450333	0.1385546326637268	0.1400125175714493	0.080386683344841	0.080386683344841	0.01679565198719501	0.09752871096134186	0.08207546174526215	0.1526163369417191	0.08267874270677567	0.1559748202562332	0.1384002268314362	0.01679565198719501	0.08983705937862396	0.05318019911646843
16s_mas12_part_032	0	0.1523569524288177	0.09208133071660995	0.07787226140499115	0.1523569524288177	0.138140857219696	0.0144903277978301	0	0.01421611290425062	0.01533411908894777	0.0913161039352417	0.0770999938249588	0.0913161039352417	0.09208133071660995	0.1523569524288177	0.1523569524288177	0.01591899618506432	0.07553116977214813	0.1526215821504593	0.09275961667299271	0.0913161039352417	0.0913161039352417	0.02895226143300533	0.1381408423185349	0.1523569524288177	0.09411067515611649	0.0770999938249588	0.1384002268314362	0	0.07525696605443954	0.07966198772192001	0.07818407565355301	0.0770999938249588	0.0770999938249588	0.0913161039352417	0.1523569524288177	0.1523569673299789	0.01499934028834105	0.1381408423185349	0.01744033768773079	0.1523569524288177	0.0168945137411356	0.01613667234778404	0.1526163220405579	0.06104085594415665	0.0770999938249588	0.09208133071660995	0.138415053486824	0.1526163220405579	0.0913161039352417	0.07737419754266739	0.07553116977214813	0.0913161039352417	0	0.08504965901374817	0.07525696605443954	0.01533411908894777	0.09208133071660995	0.0008104322478175163	0.003531971015036106	0.09275961667299271	0.09275961667299271	0.1523569524288177	0.07525696605443954	0.09266657382249832	0.01421611290425062	0.06182235851883888	0.02100984379649162	0	0.1523569524288177	0.09863888472318649	0.1795306354761124
16s_mas12_part_039	0.07525696605443954	0.0833745002746582	0.140289306640625	0.1525088548660278	0.0833745002746582	0.09725247323513031	0.06219929829239845	0.07525696605443954	0.0619211308658123	0.06187644228339195	0.1401329934597015	0.1523569524288177	0.1401329934597015	0.140289306640625	0.0833745002746582	0.0833745002746582	0.06080895662307739	0.0002965259191114455	0.08366065472364426	0.1388720124959946	0.1401329934597015	0.1401329934597015	0.07614330947399139	0.09725246578454971	0.0833745002746582	0.1412666887044907	0.1523569524288177	0.09752871096134186	0.07525696605443954	0	0.1532032340764999	0.1523171365261078	0.1523569524288177	0.1523569524288177	0.1401329934597015	0.0833745002746582	0.0833745002746582	0.06269065290689468	0.09725246578454971	0.06339941918849945	0.0833745002746582	0.06287118047475815	0.06265252828598022	0.0836549773812294	0.01514028757810593	0.1523569524288177	0.140289306640625	0.09754450619220734	0.0836549773812294	0.1401329934597015	0.1526311635971069	0.0002965259191114455	0.1401329934597015	0.07525696605443954	0.01139566116034985	0	0.06187644228339195	0.140289306640625	0.07542268931865692	0.07696732878684998	0.1388719975948334	0.1388719975948334	0.0833745002746582	2.038906599111101e-09	0.1403702050447464	0.0619211308658123	0.01599976420402527	0.09411953389644623	0.07525696605443954	0.0833745002746582	0.1471614688634872	0.1150683239102364
